// Autor: SmileY
// Atualizado: 21:30 26/11/2020
// Descrição: 
//	Esse arquivo ajusta as definições de EventItemBag (Monsttro|Evento|NPC).
//	Cada seção configura um grupo na EventItemBag, na seção 2 há duas colunas a mais.
//
//	[Seção 0]
//		- Evento		Nome do evento;
//		- DropZen		Zen que vai cair se o drop de item falhar;
//		- ItemDropRate		Taxa de drop do item 0~100;
//		- ItemDropCount		Quantidade de items aleatórios a dropar;
//		- SetItemDropRate	Taxa de drop do item anciente 0~10000;
//		- ItemDropType		Tipo de drop: 0 opções fixas, 1 opções aleatórias;
//		- Fireworks		Efeito fogos ao abrir;
//
//	[Seção 1~2]
//		- Grupo			Grupo do item 0~15;
//		- Tipo			Index do item 0~512;
//		- MinLevel		Level mínimo do item 0~15;
//		- MaxLevel		Level máximo do item 0~15;		
//		- Skill			Skill 0~1;
//		- Luck			Luck 0~1;
//		- Option		Opções adicionais 0~7;
//		- Excellent		Opções excelentes 0~6;
//		- SetOption		(Somente Seção 2) Tipo de item anciente, 0~2;
//		- SocketOption		(Somente Seção 2) Slots livres se for socket 0~5;
//
0
//	Evento			DropZen		ItemDropRate	ItemDropCount	SetItemDropRate	ItemDropType	Fireworks
	"Box of Kundun 2"		1000		100		1		0		0		0
end

1
//	Grupo		Index		MinLevel	MaxLevel	Skill		Luck		Option		Excellent
	0		14		6		9		0		0		0		0
	0		16		6		9		0		0		0		0
	2		5		6		9		0		0		0		0
	0		17		6		9		0		0		0		0
	0		31		6		9		0		0		0		0
	2		4		6		9		0		0		0		0
	3		9		6		9		0		0		0		0
	2		7		6		9		0		0		0		0
	4		17		6		9		0		0		0		0
	4		14		6		9		0		0		0		0
	5		6		6		9		0		0		0		0
	5		8		6		9		0		0		0		0
	2		9		6		9		0		0		0		0
	2		10		6		9		0		0		0		0
	5		16		6		9		0		0		0		0
	5		21		6		9		0		0		0		0
	5		22		6		9		0		0		0		0
	7		16		6		9		0		0		0		0
	8		16		6		9		0		0		0		0
	9		16		6		9		0		0		0		0
	10		16		6		9		0		0		0		0
	11		16		6		9		0		0		0		0
	7		18		6		9		0		0		0		0
	8		18		6		9		0		0		0		0
	9		18		6		9		0		0		0		0
	10		18		6		9		0		0		0		0
	11		18		6		9		0		0		0		0
	7		19		6		9		0		0		0		0
	8		19		6		9		0		0		0		0
	9		19		6		9		0		0		0		0
	10		19		6		9		0		0		0		0
	11		19		6		9		0		0		0		0
	8		37		6		9		0		0		0		0
	9		37		6		9		0		0		0		0
	10		37		6		9		0		0		0		0
	11		37		6		9		0		0		0		0
	7		27		6		9		0		0		0		0
	8		27		6		9		0		0		0		0
	9		27		6		9		0		0		0		0
	10		27		6		9		0		0		0		0
	11		27		6		9		0		0		0		0
	7		41		6		9		0		0		0		0
	8		41		6		9		0		0		0		0
	9		41		6		9		0		0		0		0
	10		41		6		9		0		0		0		0
	11		41		6		9		0		0		0		0
	0		14		0		0		1		1		1		1
	0		16		0		0		1		1		1		1
	2		5		0		0		1		1		1		1
	0		31		0		0		1		1		1		1
	2		4		0		0		1		1		1		1
	3		9		0		0		1		1		1		1
	2		7		0		0		1		1		1		1
	4		5		0		0		1		1		1		1
	4		14		0		0		1		1		1		1
	4		16		0		0		1		1		1		1
	5		5		0		0		1		1		1		1
	5		6		0		0		1		1		1		1
	5		8		0		0		1		1		1		1
	2		9		0		0		1		1		1		1
	2		10		0		0		1		1		1		1
	5		15		0		0		1		1		1		1
	5		21		0		0		1		1		1		1
	7		34		0		0		1		1		1		1
	8		34		0		0		1		1		1		1
	9		34		0		0		1		1		1		1
	10		34		0		0		1		1		1		1
	11		34		0		0		1		1		1		1
	7		35		0		0		1		1		1		1
	8		35		0		0		1		1		1		1
	9		35		0		0		1		1		1		1
	10		35		0		0		1		1		1		1
	11		35		0		0		1		1		1		1
	7		36		0		0		1		1		1		1
	8		36		0		0		1		1		1		1
	9		36		0		0		1		1		1		1
	10		36		0		0		1		1		1		1
	11		36		0		0		1		1		1		1
	8		15		0		0		1		1		1		1
	9		15		0		0		1		1		1		1
	10		15		0		0		1		1		1		1
	11		15		0		0		1		1		1		1
	7		25		0		0		1		1		1		1
	8		25		0		0		1		1		1		1
	9		25		0		0		1		1		1		1
	10		25		0		0		1		1		1		1
	11		25		0		0		1		1		1		1
	7		26		0		0		1		1		1		1
	8		26		0		0		1		1		1		1
	9		26		0		0		1		1		1		1
	10		26		0		0		1		1		1		1
	11		26		0		0		1		1		1		1
	7		40		0		0		1		1		1		1
	8		40		0		0		1		1		1		1
	9		40		0		0		1		1		1		1
	10		40		0		0		1		1		1		1
	11		40		0		0		1		1		1		1
	6		13		0		0		1		1		1		1
	6		14		0		0		1		1		1		1
	6		11		0		0		1		1		1		1
	13		13		0		0		1		1		1		1
	13		12		0		0		1		1		1		1
	13		25		0		0		1		1		1		1
	13		26		0		0		1		1		1		1
	13		27		0		0		1		1		1		1
	13		28		0		0		1		1		1		1
	13		8		0		0		1		1		1		1
	13		9		0		0		1		1		1		1
	13		21		0		0		1		1		1		1
	13		8		0		0		1		1		1		1
	13		22		0		0		1		1		1		1
	13		23		0		0		1		1		1		1
	13		24		0		0		1		1		1		1
	14		19		1		2		0		0		0		0
	13		18		1		3		0		0		0		0
	14		28		1		2		0		0		0		0
end
