// Autor: SmileY
// Atualizado: 21:30 26/11/2020
// Descrição: 
//	Esse arquivo ajusta as definições de EventItemBag (Monsttro|Evento|NPC).
//	Cada seção configura um grupo na EventItemBag, na seção 2 há duas colunas a mais.
//
//	[Seção 0]
//		- Evento		Nome do evento;
//		- DropZen		Zen que vai cair se o drop de item falhar;
//		- ItemDropRate		Taxa de drop do item 0~100;
//		- ItemDropCount		Quantidade de items aleatórios a dropar;
//		- SetItemDropRate	Taxa de drop do item anciente 0~10000;
//		- ItemDropType		Tipo de drop: 0 opções fixas, 1 opções aleatórias;
//		- Fireworks		Efeito fogos ao abrir;
//
//	[Seção 1~2]
//		- Grupo			Grupo do item 0~15;
//		- Tipo			Index do item 0~512;
//		- MinLevel		Level mínimo do item 0~15;
//		- MaxLevel		Level máximo do item 0~15;		
//		- Skill			Skill 0~1;
//		- Luck			Luck 0~1;
//		- Option		Opções adicionais 0~7;
//		- Excellent		Opções excelentes 0~6;
//		- SetOption		(Somente Seção 2) Tipo de item anciente, 0~2;
//		- SocketOption		(Somente Seção 2) Slots livres se for socket 0~5;
//
0
//	Evento			DropZen		ItemDropRate	ItemDropCount	SetItemDropRate	ItemDropType	Fireworks
	"Blue Ribbon Box"		1000		100		1		0		0		0
end

1
//	Grupo		Index		MinLevel	MaxLevel	Skill		Luck		Option		Excellent
	0		16		4		6		1		1		1		0
	2		10		4		6		1		1		1		0
	4		16		4		6		1		1		1		0
	5		6		4		6		1		1		1		0
	5		8		3		5		1		1		1		0
	7		17		4		6		0		1		1		0
	8		17		4		6		0		1		1		0
	9		17		4		6		0		1		1		0
	10		17		4		6		0		1		1		0
	11		17		4		6		0		1		1		0
	7		19		4		6		0		1		1		0
	8		19		4		6		0		1		1		0
	9		19		4		6		0		1		1		0
	10		19		4		6		0		1		1		0
	11		19		4		6		0		1		1		0
	7		18		4		6		0		1		1		0
	8		18		4		6		0		1		1		0
	9		18		4		6		0		1		1		0
	10		18		4		6		0		1		1		0
	11		18		4		6		0		1		1		0
	8		20		4		6		0		1		1		0
	9		20		4		6		0		1		1		0
	10		20		4		6		0		1		1		0
	11		20		4		6		0		1		1		0
	7		27		4		6		0		1		1		0
	8		27		4		6		0		1		1		0
	9		27		4		6		0		1		1		0
	10		27		4		6		0		1		1		0
	11		27		4		6		0		1		1		0
	0		14		0		0		1		1		1		1
	2		5		0		0		1		1		1		1
	2		9		0		0		1		1		1		1
	4		14		0		0		1		1		1		1
	5		5		0		0		1		1		1		1
	4		16		0		0		1		1		1		1
	7		1		0		0		0		1		1		1
	8		1		0		0		0		1		1		1
	9		1		0		0		0		1		1		1
	10		1		0		0		0		1		1		1
	11		1		0		0		0		1		1		1
	7		14		0		0		0		1		1		1
	8		14		0		0		0		1		1		1
	9		14		0		0		0		1		1		1
	10		14		0		0		0		1		1		1
	11		14		0		0		0		1		1		1
	7		3		0		0		0		1		1		1
	8		3		0		0		0		1		1		1
	9		3		0		0		0		1		1		1
	10		3		0		0		0		1		1		1
	11		3		0		0		0		1		1		1
	7		26		0		0		0		1		1		1
	8		26		0		0		0		1		1		1
	9		26		0		0		0		1		1		1
	10		26		0		0		0		1		1		1
	11		26		0		0		0		1		1		1
	6		13		0		0		1		1		1		1
	6		14		0		0		1		1		1		1
	13		8		0		0		0		1		1		1
	13		9		0		0		0		1		1		1
	13		12		0		0		0		1		1		1
	13		13		0		0		0		1		1		1
	14		13		0		0		0		0		0		0
	14		14		0		0		0		0		0		0
	12		15		0		0		0		0		0		0
	14		16		0		0		0		0		0		0
	14		22		0		0		0		0		0		0
	14		19		6		6		0		0		0		0
	13		18		7		7		0		0		0		0
	14		28		7		7		0		0		0		0
	13		51		4		5		0		0		0		0
end
