// Autor: SmileY
// Atualizado: 21:30 26/11/2020
// Descrição: 
//	Esse arquivo ajusta as definições de EventItemBag (Monsttro|Evento|NPC).
//	Cada seção configura um grupo na EventItemBag, na seção 2 há duas colunas a mais.
//
//	[Seção 0]
//		- Evento		Nome do evento;
//		- DropZen		Zen que vai cair se o drop de item falhar;
//		- ItemDropRate		Taxa de drop do item 0~100;
//		- ItemDropCount		Quantidade de items aleatórios a dropar;
//		- SetItemDropRate	Taxa de drop do item anciente 0~10000;
//		- ItemDropType		Tipo de drop: 0 opções fixas, 1 opções aleatórias;
//		- Fireworks		Efeito fogos ao abrir;
//
//	[Seção 1~2]
//		- Grupo			Grupo do item 0~15;
//		- Tipo			Index do item 0~512;
//		- MinLevel		Level mínimo do item 0~15;
//		- MaxLevel		Level máximo do item 0~15;		
//		- Skill			Skill 0~1;
//		- Luck			Luck 0~1;
//		- Option		Opções adicionais 0~7;
//		- Excellent		Opções excelentes 0~6;
//		- SetOption		(Somente Seção 2) Tipo de item anciente, 0~2;
//		- SocketOption		(Somente Seção 2) Slots livres se for socket 0~5;
//
0
//	Evento			DropZen		ItemDropRate	ItemDropCount	SetItemDropRate	ItemDropType	Fireworks
	"Heart of Love"		1000		100		1		0		0		1
end

1
//	Grupo		Index		MinLevel	MaxLevel	Skill		Luck		Option		Excellent
	0		2		5		5		0		0		0		0
	0		4		5		5		0		0		0		0
	0		3		5		5		0		0		0		0
	1		1		5		5		0		0		0		0
	1		2		5		5		0		0		0		0
	2		0		5		5		0		0		0		0
	2		1		5		5		0		0		0		0
	4		8		5		5		0		0		0		0
	4		9		5		5		0		0		0		0
	5		0		5		5		0		0		0		0
	6		4		5		5		0		0		0		0
	6		1		5		5		0		0		0		0
	6		2		5		5		0		0		0		0
	0		10		5		5		0		0		0		0
	0		11		5		5		0		0		0		0
	0		13		5		5		0		0		0		0
	1		5		5		5		0		0		0		0
	1		6		5		5		0		0		0		0
	1		7		5		5		0		0		0		0
	2		3		5		5		0		0		0		0
	3		7		5		5		0		0		0		0
	3		4		5		5		0		0		0		0
	4		11		5		5		0		0		0		0
	4		4		5		5		0		0		0		0
	4		12		5		5		0		0		0		0
	5		3		5		5		0		0		0		0
	6		5		5		5		0		0		0		0
	6		8		5		5		0		0		0		0
	7		5		5		5		0		0		0		0
	8		5		5		5		0		0		0		0
	9		5		5		5		0		0		0		0
	10		5		5		5		0		0		0		0
	11		5		5		5		0		0		0		0
	7		2		5		5		0		0		0		0
	8		2		5		5		0		0		0		0
	9		2		5		5		0		0		0		0
	10		2		5		5		0		0		0		0
	11		2		5		5		0		0		0		0
	7		0		5		5		0		0		0		0
	8		0		5		5		0		0		0		0
	9		0		5		5		0		0		0		0
	10		0		5		5		0		0		0		0
	11		0		5		5		0		0		0		0
	7		12		5		5		0		0		0		0
	8		12		5		5		0		0		0		0
	9		12		5		5		0		0		0		0
	10		12		5		5		0		0		0		0
	11		12		5		5		0		0		0		0
	7		13		5		5		0		0		0		0
	8		13		5		5		0		0		0		0
	9		13		5		5		0		0		0		0
	10		13		5		5		0		0		0		0
	11		13		5		5		0		0		0		0
	7		7		5		5		0		0		0		0
	8		7		5		5		0		0		0		0
	9		7		5		5		0		0		0		0
	10		7		5		5		0		0		0		0
	11		7		5		5		0		0		0		0
	14		13		0		0		0		0		0		0
	14		14		0		0		0		0		0		0
	12		15		0		0		0		0		0		0
end
