// Autor: SmileY
// Atualizado: 21:30 26/11/2020
// Descrição: 
//	Esse arquivo ajusta as definições de EventItemBag (Monsttro|Evento|NPC).
//	Cada seção configura um grupo na EventItemBag, na seção 2 há duas colunas a mais.
//
//	[Seção 0]
//		- Evento		Nome do evento;
//		- DropZen		Zen que vai cair se o drop de item falhar;
//		- ItemDropRate		Taxa de drop do item 0~100;
//		- ItemDropCount		Quantidade de items aleatórios a dropar;
//		- SetItemDropRate	Taxa de drop do item anciente 0~10000;
//		- ItemDropType		Tipo de drop: 0 opções fixas, 1 opções aleatórias;
//		- Fireworks		Efeito fogos ao abrir;
//
//	[Seção 1~2]
//		- Grupo			Grupo do item 0~15;
//		- Tipo			Index do item 0~512;
//		- MinLevel		Level mínimo do item 0~15;
//		- MaxLevel		Level máximo do item 0~15;		
//		- Skill			Skill 0~1;
//		- Luck			Luck 0~1;
//		- Option		Opções adicionais 0~7;
//		- Excellent		Opções excelentes 0~6;
//		- SetOption		(Somente Seção 2) Tipo de item anciente, 0~2;
//		- SocketOption		(Somente Seção 2) Slots livres se for socket 0~5;
//
0
//	Evento			DropZen		ItemDropRate	ItemDropCount	SetItemDropRate	ItemDropType	Fireworks
	"Purple Mistery Box"		1000		100		1		0		0		0
end

1
//	Grupo		Index		MinLevel	MaxLevel	Skill		Luck		Option		Excellent
	0		16		6		8		1		1		1		0
	0		17		6		8		1		1		1		0
	4		16		6		8		1		1		1		0
	5		6		6		8		1		1		1		0
	5		8		6		8		1		1		1		0
	5		17		6		8		1		1		1		0
	0		18		6		8		1		1		1		0
	2		10		6		8		1		1		1		0
	7		18		6		9		0		1		1		0
	8		18		6		9		0		1		1		0
	9		18		6		9		0		1		1		0
	10		18		6		9		0		1		1		0
	11		18		6		9		0		1		1		0
	8		20		6		9		0		1		1		0
	9		20		6		9		0		1		1		0
	10		20		6		9		0		1		1		0
	11		20		6		9		0		1		1		0
	7		17		6		9		0		1		1		0
	8		17		6		9		0		1		1		0
	9		17		6		9		0		1		1		0
	10		17		6		9		0		1		1		0
	11		17		6		9		0		1		1		0
	7		19		6		9		0		1		1		0
	8		19		6		9		0		1		1		0
	9		19		6		9		0		1		1		0
	10		19		6		9		0		1		1		0
	11		19		6		9		0		1		1		0
	7		38		6		9		0		1		1		0
	8		38		6		9		0		1		1		0
	9		38		6		9		0		1		1		0
	10		38		6		9		0		1		1		0
	11		38		6		9		0		1		1		0
	7		41		6		9		0		1		1		0
	8		41		6		9		0		1		1		0
	9		41		6		9		0		1		1		0
	10		41		6		9		0		1		1		0
	11		41		6		9		0		1		1		0
	6		15		6		9		0		1		1		0
	6		16		6		9		0		1		1		0
	5		5		0		0		0		1		1		1
	3		9		0		0		0		1		1		1
	4		5		0		0		0		1		1		1
	0		14		0		0		0		1		1		1
	2		5		0		0		0		1		1		1
	2		9		0		0		0		1		1		1
	4		13		0		0		0		1		1		1
	5		15		0		0		0		1		1		1
	7		34		0		0		0		1		1		1
	8		34		0		0		0		1		1		1
	9		34		0		0		0		1		1		1
	10		34		0		0		0		1		1		1
	11		34		0		0		0		1		1		1
	7		36		0		0		0		1		1		1
	8		36		0		0		0		1		1		1
	9		36		0		0		0		1		1		1
	10		36		0		0		0		1		1		1
	11		36		0		0		0		1		1		1
	7		35		0		0		0		1		1		1
	8		35		0		0		0		1		1		1
	9		35		0		0		0		1		1		1
	10		35		0		0		0		1		1		1
	11		35		0		0		0		1		1		1
	7		26		0		0		0		1		1		1
	8		26		0		0		0		1		1		1
	9		26		0		0		0		1		1		1
	10		26		0		0		0		1		1		1
	11		26		0		0		0		1		1		1
	7		41		0		0		0		1		1		1
	8		41		0		0		0		1		1		1
	9		41		0		0		0		1		1		1
	10		41		0		0		0		1		1		1
	11		41		0		0		0		1		1		1
	8		15		0		0		0		1		1		1
	9		15		0		0		0		1		1		1
	10		15		0		0		0		1		1		1
	11		15		0		0		0		1		1		1
	6		13		0		0		0		1		1		1
	6		14		0		0		0		1		1		1
	14		13		0		0		0		0		0		0
	14		14		0		0		0		0		0		0
	14		22		0		0		0		0		0		0
	14		42		0		0		0		0		0		0
	14		16		0		0		0		0		0		0
	14		19		5		7		0		0		0		0
	13		18		6		8		0		0		0		0
	14		28		7		7		0		0		0		0
	13		51		3		5		0		0		0		0
end
