// Autor: SmileY
// Atualizado: 23:31 27/11/2020
// Descricao: 
//	Esse arquivo ajusta as definicoes do shop usando moeda Zen.
//	Cada shop pode conter 120 items com opcoes variadas.
//
//	[Secao] O shop possui as seguintes colunas:
//		- Grupo: 	Categoria do item em item.txt;
//		- Id: 		ID do item em sua categoria no item.txt;
//		- Lvl: 		Level do item: 0~15;
//		- Dur: 		Durabilidade: 0~255;
//		- Skill: 	Skill 0~1;
//		- Luck: 	Luck 0~1;
//		- Opt: 		Adicional do item 0~7;
//		- Exc: 		Opcoes excelentes, 0~63;
//		- Anc: 		ID do anciente que consta em ItemSetOption.txt;
//		- JoH:		ID do harmony;
//		- 380		ID do item 380;
//		- Slot(1~5)	Socket slot (255 Nenhum, 254 Slot livre) (Ver SocketItemOption.txt);
//		- Bonus		Socket bonus;
//
//	Grupo	Id	Lvl	Dur	Skill	Luck	Opt	Exc	Anc	JoH	380	Slot1	Slot2	Slot3	Slot4	Slot5	Bonus
//
	13	16	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	7	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	16	8	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	7	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	17	8	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	17	7	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	9	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	14	18	7	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	29	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	49	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	1	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	2	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	3	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	4	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	5	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	13	50	6	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
end
