// Autor: SmileY
// Atualizado: 23:31 27/11/2020
// Descricao: 
//	Esse arquivo ajusta as definicoes do shop usando moeda Zen.
//	Cada shop pode conter 120 items com opcoes variadas.
//
//	[Secao] O shop possui as seguintes colunas:
//		- Grupo: 	Categoria do item em item.txt;
//		- Id: 		ID do item em sua categoria no item.txt;
//		- Lvl: 		Level do item: 0~15;
//		- Dur: 		Durabilidade: 0~255;
//		- Skill: 	Skill 0~1;
//		- Luck: 	Luck 0~1;
//		- Opt: 		Adicional do item 0~7;
//		- Exc: 		Opcoes excelentes, 0~63;
//		- Anc: 		ID do anciente que consta em ItemSetOption.txt;
//		- JoH:		ID do harmony;
//		- 380		ID do item 380;
//		- Slot(1~5)	Socket slot (255 Nenhum, 254 Slot livre) (Ver SocketItemOption.txt);
//		- Bonus		Socket bonus;
//
//	Grupo	Id	Lvl	Dur	Skill	Luck	Opt	Exc	Anc	JoH	380	Slot1	Slot2	Slot3	Slot4	Slot5	Bonus
//
	7	0	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	7	6	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	7	8	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	7	9	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	8	0	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	8	6	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	8	8	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	8	9	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	9	0	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	9	6	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	9	8	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	9	9	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	10	0	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	10	6	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	10	8	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	10	9	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	11	0	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	11	6	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	11	8	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	11	9	2	0	0	1	1	0	0	0	0	255	255	255	255	255	255	//
	1	2	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	1	3	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	0	6	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	0	7	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	6	7	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	6	9	2	0	1	1	1	0	0	0	0	255	255	255	255	255	255	//
	12	14	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	13	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	19	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	12	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	7	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	16	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	44	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	47	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
	12	16	0	0	0	0	0	0	0	0	0	255	255	255	255	255	255	//
end
